Waf: Entering directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
[1787/1928] Compiling scratch/fifth.cc
[1871/1928] Linking build/scratch/fifth
Waf: Leaving directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.159s)
5.00946	536
5.01961	1072
5.03204	1608
5.04452	2144
5.05606	2680
5.05795	3216
5.06948	3752
5.07137	4288
5.07326	4824
5.08196	5360
5.08385	5896
5.08574	6432
5.08934	6968
5.09465	7504
5.09654	8040
5.09843	8576
5.10203	9112
5.10392	9648
5.10752	10184
5.11112	10720
5.113	11256
5.11489	11792
5.11849	12328
5.12038	12864
5.12398	13400
5.12545	13936
5.12728	14472
5.13083	15008
5.13438	15544
5.13793	16080
5.14148	16616
5.14503	17152
5.14857	17688
5.15212	18224
5.15567	18760
5.15922	19296
5.16277	19832
5.16632	20368
5.16987	20904
5.17342	21440
5.17697	21976
5.18051	22512
5.18406	23048
5.18761	23584
5.19116	24120
5.19471	24656
5.19839	25192
5.20255	25728
5.20671	26264
5.21087	26800
5.21503	27336
5.21919	27872
5.22335	28408
5.22751	28944
5.23167	29480
5.23583	30016
5.23999	30552
5.24415	31088
5.24831	31624
5.25247	32160
5.25663	32696
5.26079	33232
5.26495	33768
5.26911	34304
5.27327	34840
5.27743	35376
5.28159	35912
5.28991	2884
5.29318	3420
5.29407	3956
5.29734	4492
5.29823	5028
5.3015	1276
5.31398	1501
5.3274	1692
5.33988	1861
5.35142	2015
5.3639	2157
5.37638	2290
5.37827	2415
5.3898	2533
5.39169	2646
5.40228	2754
5.40417	2858
5.41476	2958
5.41665	3055
5.4263	3149
5.42819	3240
5.43878	3328
5.44067	3414
5.44256	3498
5.4522	3580
5.45409	3660
5.45598	3738
5.46468	3814
5.46657	3889
5.47017	3962
5.47716	4034
5.47905	4105
5.48265	4174
5.4887	4242
5.49059	4309
5.49419	4375
5.50118	4440
5.50307	4504
5.50496	4567
5.50856	4629
5.5146	4691
5.51649	4752
5.51838	4812
5.52198	4871
5.52729	4929
5.52918	4987
5.53278	5044
5.53638	5100
5.53998	5156
5.54281	5211
5.54907	3752
5.55001	4288
5.55267	4824
5.55361	5360
5.55627	5896
5.55721	6432
5.55816	6968
5.56081	2144
5.56868	2278
5.57284	2404
5.58116	2523
5.58532	2636
5.59364	2744
5.5978	2848
5.60612	2948
5.60972	3045
5.61766	3139
5.62182	3230
5.63014	3318
5.6343	3404
5.63619	3488
5.64356	3570
5.64772	3650
5.64961	3728
5.65604	3805
5.6602	3880
5.66209	3954
5.66852	4026
5.67212	4097
5.67401	4167
5.68006	4235
5.68422	4302
5.68611	4368
5.69254	4433
5.6967	4497
5.69859	4560
5.70048	4623
5.70596	4685
5.71012	4746
5.71201	4806
5.7139	4865
5.71921	4924
5.72281	4982
5.7247	5039
5.7283	5096
5.7319	5152
5.7355	5207
5.73739	5262
5.74099	5316
5.74459	5370
5.74819	5423
5.75008	5475
5.75368	5527
5.75728	5578
5.75916	5629
5.76276	5680
5.76465	5730
5.76825	5780
5.77185	5829
5.77545	5878
5.77734	5926
5.78094	5974
5.78454	6022
5.78814	6069
5.79003	6116
5.79363	6162
