Waf: Entering directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Waf: Leaving directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.564s)
5.00837	536
5.01852	1072
5.02952	1608
5.04053	2144
5.05059	2680
5.05248	3216
5.06159	3752
5.06596	4288
5.06785	4824
5.07364	5360
5.07602	5896
5.07791	6432
5.0798	6968
5.08417	7504
5.08605	8040
5.08794	8576
5.09185	9112
5.09374	9648
5.09563	10184
5.09751	10720
5.0994	11256
5.10278	11792
5.10462	12328
5.10646	12864
5.11001	13400
5.11184	13936
5.11539	14472
5.11911	15008
5.12351	15544
5.12743	16080
5.13183	16616
5.13575	17152
5.14015	17688
5.14407	18224
5.14847	18760
5.15239	19296
5.15679	19832
5.16071	20368
5.16511	20904
5.16903	21440
5.17343	21976
5.17735	22512
5.18175	23048
5.18567	23584
5.19007	24120
5.19399	24656
5.19839	25192
5.20231	25728
5.20671	26264
5.21063	26800
5.21503	27336
5.21895	27872
5.22335	28408
5.22727	28944
5.23167	29480
5.23559	30016
5.23999	30552
5.24391	31088
5.24831	31624
5.25223	32160
5.25663	32696
5.26055	33232
5.26495	33768
5.26887	34304
5.27327	34840
5.27719	35376
5.28159	35912
5.28551	36448
5.28991	36984
5.29383	37520
5.29823	38056
5.30215	38592
5.30655	39128
5.31047	39664
5.31487	40200
5.31879	40736
5.32319	41272
5.32711	41808
5.33151	42344
5.33543	42880
5.33983	43416
5.34375	43952
5.34815	44488
5.35207	45024
5.35647	45560
5.36039	46096
5.36479	46632
5.36871	47168
5.37311	47704
5.37703	48240
5.38143	48776
5.38535	49312
5.38975	49848
5.39367	50384
5.39807	50920
5.40199	51456
5.40639	51992
5.41031	52528
5.41471	53064
5.41863	53600
5.42303	54136
5.42695	54672
5.43135	55208
5.43527	55744
5.43967	56280
5.44359	56816
5.44799	57352
5.45191	57888
5.45631	58424
5.46023	58960
5.46463	59496
5.46855	60032
5.47295	60568
5.47687	61104
5.48127	61640
5.48519	62176
5.48959	62712
5.49351	63248
5.49791	63784
5.50183	64320
5.50623	64856
5.51015	65392
5.51455	65928
5.51847	66464
5.52287	67000
5.52679	67536
5.53119	68072
5.53511	68608
5.53951	69144
5.54343	69680
5.54783	70216
5.55175	70752
5.55615	71288
5.56007	71824
5.56447	72360
5.56839	72896
5.57279	73432
5.57671	73968
5.58111	74504
5.58503	75040
5.58943	75576
5.59335	76112
5.59775	76648
5.60167	77184
5.60607	77720
5.60999	78256
5.61439	78792
5.61831	79328
5.62271	79864
5.62663	80400
5.63103	80936
5.63495	81472
5.63935	82008
5.64327	82544
5.64767	83080
5.65159	83616
5.65599	84152
5.65991	84688
5.66431	85224
5.66823	85760
5.67263	86296
5.67655	86832
5.68095	87368
5.68487	87904
5.68927	88440
5.69319	88976
5.69759	89512
5.70151	90048
5.70591	90584
5.70983	91120
5.71423	91656
5.71815	92192
5.72255	92728
5.72647	93264
5.73087	93800
5.73479	94336
5.73919	94872
5.74311	95408
5.74751	95944
5.75143	96480
5.75583	97016
5.75975	97552
5.76415	98088
5.76807	98624
5.77247	99160
5.77639	99696
5.78079	100232
5.78471	100768
5.78911	101304
5.79303	101840
5.79743	102376
5.80135	102912
5.80575	103448
5.80967	103984
5.81407	104520
5.81799	105056
5.82239	105592
5.82631	106128
5.83071	106664
5.83463	107200
5.83903	107736
5.84295	108272
5.84735	108808
5.85127	109344
5.85567	109880
5.85959	110416
5.86399	110952
5.86791	111488
5.87231	112024
5.87623	112560
5.88063	113096
5.88455	113632
5.88895	114168
5.89287	114704
5.89727	115240
5.90119	115776
5.90559	116312
5.90951	116848
5.91391	117384
5.91783	117920
5.92223	118456
5.92615	118992
5.93055	119528
5.93447	120064
5.93887	120600
5.94279	121136
5.94719	121672
5.95111	122208
5.95551	122744
5.95943	123280
5.96383	123816
5.96775	124352
5.97215	124888
5.97607	125424
5.98047	125960
5.98439	126496
5.98879	127032
5.99271	127568
5.99711	128104
6.00103	128640
6.00543	129176
6.00935	129712
6.01375	130248
6.01767	130784
6.02207	131320
6.02599	131856
6.03039	132392
6.03431	132928
6.03871	133464
6.04263	134000
6.04703	134536
6.05095	135072
6.05535	135608
6.05927	136144
6.06367	136680
6.06759	137216
6.07199	137752
6.07591	138288
6.08031	138824
6.08423	139360
6.08863	139896
6.09255	140432
6.09695	140968
6.10087	141504
6.10527	142040
6.10919	142576
6.11359	143112
6.11751	143648
6.12191	144184
6.12583	144720
6.13023	145256
6.13415	145792
6.14158	146328
6.14687	3136
6.1499	3672
6.15079	4208
6.1543	4744
6.15519	5280
6.15693	1528
6.16699	1716
6.1802	1883
6.19026	2035
6.20033	2176
6.21254	2308
6.21443	2432
6.22354	2550
6.22543	2662
6.23455	2769
6.23892	2872
6.24676	2972
6.24898	3068
6.25682	3161
6.25904	3251
6.26689	3339
6.27125	3425
6.27314	3508
6.28004	3589
6.28226	3669
6.28415	3747
6.29105	3823
6.29326	3898
6.29763	3971
6.30205	4043
6.30642	4114
6.30831	4183
6.31238	4251
6.31648	4318
6.32085	4384
6.32274	4449
6.32902	4513
6.33091	4576
6.3328	4638
6.33468	4699
6.34002	4760
6.34191	4820
6.3438	4879
6.34817	4937
6.35103	4995
6.3554	5052
6.35729	5108
6.35917	5164
6.36277	5219
6.36546	5274
6.36735	5328
6.37171	5381
6.3736	5434
6.37552	5486
6.37989	5538
6.38178	5589
6.38366	5640
6.38555	5690
6.38992	5740
6.39181	5790
6.3937	5839
6.39695	5888
6.3995	5936
6.40479	5984
6.41222	3404
6.41311	3940
6.41614	4476
6.41703	5012
6.42054	5548
6.42143	6084
6.42238	1796
6.43244	1955
6.4425	2101
6.45382	2237
6.46388	2365
6.46577	2486
6.47489	2601
6.47677	2711
6.48804	2816
6.48993	2918
6.4981	3016
6.49999	3111
6.50817	3203
6.51253	3292
6.52038	3379
6.52259	3464
6.52448	3546
6.53138	3627
6.5336	3706
6.53797	3783
6.54239	3858
6.54676	3932
6.54897	4005
6.55366	4076
6.55682	4146
6.55903	4215
6.56372	4283
6.56688	4350
6.57125	4416
6.57378	4481
6.57862	4545
6.58051	4608
6.5824	4670
6.58479	4731
6.58962	4791
6.59151	4850
6.5934	4909
6.59777	4967
6.60063	5024
6.605	5081
6.60689	5137
6.60877	5192
6.61237	5247
6.61506	5301
6.61695	5355
6.62131	5408
6.62251	5461
6.62435	5513
6.62618	5565
6.63033	5616
6.63335	5667
6.63775	5717
6.64167	5767
6.64607	5816
6.64999	5865
6.65439	5913
6.65831	5961
6.66271	6009
6.66663	6056
6.67103	6103
6.67495	6150
6.67935	6196
6.68327	6242
6.68767	6288
6.69159	6333
6.69599	6378
6.69991	6423
6.70431	6467
6.70823	6511
6.71263	6555
6.71655	6598
6.72095	6641
6.72487	6684
6.72927	6726
6.73319	6768
6.73759	6810
6.74151	6852
6.74591	6893
6.74983	6934
6.75423	6975
6.75815	7016
6.76255	7056
6.76647	7096
6.7739	7136
6.77919	3136
6.78222	3672
6.78311	4208
6.78662	4744
6.78751	5280
6.78925	1528
6.79931	1716
6.81252	1883
6.82258	2035
6.83265	2176
6.84486	2308
6.84675	2432
6.85586	2550
6.85775	2662
6.86687	2769
6.87124	2872
6.87908	2972
6.8813	3068
6.88914	3161
6.89136	3251
6.89921	3339
6.90357	3425
6.90546	3508
6.91236	3589
6.91458	3669
6.91647	3747
6.92337	3823
6.92558	3898
6.92995	3971
6.93437	4043
6.93874	4114
6.94063	4183
6.9447	4251
6.9488	4318
6.95317	4384
6.95506	4449
6.96134	4513
6.96323	4576
6.96512	4638
6.967	4699
6.97234	4760
6.97423	4820
6.97612	4879
6.98049	4937
6.98335	4995
6.98772	5052
6.98961	5108
6.99149	5164
6.99509	5219
6.99778	5274
6.99967	5328
7.00403	5381
7.00592	5434
7.00784	5486
7.01221	5538
7.0141	5589
7.01598	5640
7.01787	5690
7.02224	5740
7.02413	5790
7.02602	5839
7.02927	5888
7.03182	5936
7.03622	5984
7.04014	6032
7.04454	6079
7.04846	6126
7.05286	6172
7.05678	6218
7.06118	6264
7.0651	6309
7.0695	6354
7.07342	6399
7.07782	6443
7.08174	6487
7.08614	6531
7.09006	6574
7.09838	3136
7.09927	3672
7.10278	4208
7.10367	4744
7.1067	5280
7.10759	5816
7.10854	1528
7.12019	1716
7.13119	1883
7.14125	2035
7.1527	2176
7.16276	2308
7.16465	2432
7.17377	2550
7.17565	2662
7.18692	2769
7.18881	2872
7.19793	2972
7.19982	3068
7.20799	3161
7.21236	3251
7.21926	3339
7.22242	3425
7.22431	3508
7.23026	3589
7.23342	3669
7.23779	3747
7.24127	3823
7.24564	3898
7.2488	3971
7.25348	4043
7.2557	4114
7.26086	4183
7.26354	4251
7.26576	4318
7.27092	4384
7.27361	4449
7.27797	4513
7.27986	4576
7.28193	4638
7.28676	4699
7.28898	4760
7.29087	4820
7.29523	4879
7.29777	4937
7.29998	4995
7.30435	5052
7.30624	5108
7.30813	5164
7.3125	5219
7.31441	5274
7.3163	5328
7.32067	5381
7.32256	5434
7.32447	5486
7.32884	5538
7.33073	5589
7.33262	5640
7.3345	5690
7.33868	5740
7.34052	5790
7.34416	5839
7.34798	5888
7.35238	5936
7.3563	5984
7.3607	6032
7.36462	6079
7.36902	6126
7.37294	6172
7.37734	6218
7.38126	6264
7.38566	6309
7.38958	6354
7.39398	6399
7.3979	6443
7.4023	6487
7.40622	6531
7.41062	6574
7.41454	6617
7.41894	6660
7.42286	6703
7.42726	6745
7.43118	6787
7.43558	6829
7.4395	6871
7.4439	6912
7.44782	6953
7.45222	6994
7.45614	7035
7.46054	7075
7.46446	7115
7.46886	7155
7.47278	7195
7.47718	7234
7.4811	7273
7.4855	7312
7.48942	7351
7.49382	7390
7.49774	7428
7.50214	7466
7.50606	7504
7.51046	7542
7.51438	7580
7.51878	7617
7.5227	7654
7.5271	7691
7.53102	7728
7.53542	7765
7.53934	7801
7.54374	7837
7.54766	7873
7.55206	7909
7.55598	7945
7.56038	7981
7.5643	8016
7.5687	8051
7.57262	8086
7.57702	8121
7.58094	8156
7.58534	8191
7.58926	8226
7.59366	8260
7.59758	8294
7.60198	8328
7.6059	8362
7.6103	8396
7.61422	8430
7.62254	3136
7.62343	3672
7.62694	4208
7.62783	4744
7.63086	5280
7.63175	5816
7.6327	1528
7.64434	1716
7.65535	1883
7.66541	2035
7.67686	2176
7.68692	2308
7.68881	2432
7.69793	2550
7.69981	2662
