Waf: Entering directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Waf: Leaving directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.826s)
2.0189	0.00158502	UDP
2.01894	0.00316997	UDP
2.01899	0.00475485	UDP
2.01978	0.00633732	UDP
2.02067	0.00791818	UDP
2.02192	0.00949592	UDP
2.02283	0.0110736	UDP
2.02372	0.01265	UDP
2.02459	0.0142251	UDP
2.02565	0.0157974	UDP
2.02652	0.0173697	UDP
2.02776	0.0189372	UDP
2.02844	0.0205084	UDP
2.02931	0.0220765	UDP
2.0302	0.023643	UDP
2.03086	0.025211	UDP
2.03176	0.0267749	UDP
2.03296	0.028333	UDP
2.03412	0.0298901	UDP
2.03583	0.0314369	UDP
2.03671	0.0329944	UDP
2.03793	0.0345448	UDP
2.03913	0.0360939	UDP
2.0398	0.0376507	UDP
2.04047	0.0392066	UDP
2.04135	0.0407574	UDP
2.04207	0.04231	UDP
2.04274	0.0438628	UDP
2.04377	0.0454062	UDP
2.04465	0.0469518	UDP
2.04533	0.0485008	UDP
2.04602	0.0500484	UDP
2.04669	0.0515956	UDP
2.04756	0.0531364	UDP
2.04846	0.0546753	UDP
2.04912	0.0562192	UDP
2.04978	0.0577623	UDP
2.05048	0.0593033	UDP
2.05129	0.0608397	UDP
2.05217	0.062373	UDP
2.05285	0.063911	UDP
2.05352	0.0654486	UDP
2.05451	0.0669746	UDP
2.05521	0.0685087	UDP
2.05589	0.0700427	UDP
2.05687	0.0715652	UDP
2.05791	0.0730837	UDP
2.05928	0.0745893	UDP
2.05984	0.0761224	UDP
2.06136	0.0776186	UDP
2.06321	0.0791002	UDP
2.06471	0.0805923	UDP
2.06557	0.0821079	UDP
2.06613	0.0836348	UDP
2.06678	0.0851566	UDP
2.06802	0.0866529	UDP
2.06868	0.0881724	UDP
2.06936	0.0896895	UDP
2.07024	0.0911973	UDP
2.07092	0.0927123	UDP
2.0716	0.0942268	UDP
2.07227	0.0957402	UDP
2.07297	0.0972518	UDP
2.07357	0.098767	UDP
2.07455	0.100263	UDP
2.07512	0.101777	UDP
2.07569	0.103291	UDP
2.07667	0.104783	UDP
2.07748	0.106282	UDP
2.07803	0.107794	UDP
2.0786	0.109305	UDP
2.07933	0.110805	UDP
2.0802	0.112297	UDP
2.08076	0.113805	UDP
2.08304	0.115216	UDP
2.0842	0.116687	UDP
2.08487	0.118185	UDP
2.08543	0.119687	UDP
2.08599	0.121189	UDP
2.08735	0.122644	UDP
2.08833	0.124118	UDP
2.08966	0.125571	UDP
2.09028	0.127064	UDP
2.09075	0.128567	UDP
2.09119	0.130069	UDP
2.09185	0.131558	UDP
2.09252	0.133046	UDP
2.09319	0.134531	UDP
2.09412	0.136	UDP
2.09458	0.137498	UDP
2.09527	0.13898	UDP
2.09626	0.140441	UDP
2.09715	0.141907	UDP
2.0977	0.143395	UDP
2.09815	0.14489	UDP
2.0989	0.146362	UDP
2.09979	0.147824	UDP
2.10034	0.149309	UDP
2.10082	0.150798	UDP
2.1013	3.88344	UDP
2.10178	3.86284	UDP
2.10291	3.81327	UDP
2.10369	3.81357	UDP
2.10424	3.82877	UDP
2.10469	3.86611	UDP
2.10517	3.8862	UDP
2.10597	3.89045	UDP
2.10642	3.9108	UDP
2.10685	3.94096	UDP
2.10742	3.95562	UDP
2.10782	3.99674	UDP
2.10883	3.98027	UDP
2.10946	3.99233	UDP
2.11054	3.98273	UDP
2.11124	3.9811	UDP
2.1117	4.00261	UDP
2.1122	4.03873	UDP
2.1126	4.07728	UDP
2.11369	4.10991	UDP
2.11413	4.1331	UDP
2.11453	4.17774	UDP
2.1153	4.20095	UDP
2.11577	4.21261	UDP
2.11616	4.22775	UDP
2.11693	4.2335	UDP
2.11735	4.25083	UDP
2.11798	4.25269	UDP
2.11844	4.2859	UDP
2.11914	4.29596	UDP
2.1198	4.29671	UDP
2.12025	4.31071	UDP
2.12097	4.30768	UDP
2.12169	4.31692	UDP
2.12214	4.34305	UDP
2.12259	4.35552	UDP
2.12301	4.3701	UDP
2.12352	4.38081	UDP
2.12397	4.40317	UDP
2.12506	4.39034	UDP
2.12562	4.39788	UDP
2.12606	4.41121	UDP
2.12649	4.44586	UDP
2.12694	4.46142	UDP
2.12733	4.47896	UDP
2.12774	4.51493	UDP
2.12816	4.55543	UDP
2.12858	4.61744	UDP
2.12929	4.60758	UDP
2.13032	4.64033	UDP
2.13073	4.73905	UDP
2.13113	4.81807	UDP
2.13152	4.85226	UDP
2.13192	4.86339	UDP
2.1327	4.8546	UDP
2.13312	4.91585	UDP
2.13352	4.93451	UDP
2.13427	4.92979	UDP
2.13468	4.96552	UDP
2.13523	4.97617	UDP
2.13564	4.99661	UDP
2.13631	4.99715	UDP
2.13721	4.98096	UDP
2.13789	4.97483	UDP
2.13858	4.99799	UDP
2.13892	5.01554	UDP
2.13927	5.03298	UDP
2.13962	5.08313	UDP
2.14001	5.11753	UDP
2.14049	5.12401	UDP
2.14105	5.12359	UDP
2.14139	5.15579	UDP
2.14194	5.18285	UDP
2.14249	5.18359	UDP
2.14308	5.32966	UDP
2.14347	5.39948	UDP
2.14426	5.38839	UDP
2.1447	5.39957	UDP
2.14524	5.40075	UDP
2.14559	5.49464	UDP
2.14594	5.55398	UDP
2.1463	5.64912	UDP
2.14671	5.67084	UDP
2.1474	5.6487	UDP
2.14771	5.66189	UDP
2.14812	5.68665	UDP
2.14845	5.72154	UDP
2.14899	5.73477	UDP
2.14937	5.7923	UDP
2.1497	5.80554	UDP
2.15006	5.84094	UDP
2.1505	5.89954	UDP
2.15095	5.94836	UDP
2.15165	5.93171	UDP
2.15197	5.94526	UDP
2.15311	5.90366	UDP
2.15348	5.9602	UDP
2.15393	5.9722	UDP
2.15427	5.98683	UDP
2.15458	6.00571	UDP
2.15503	6.01021	UDP
2.15556	6.07804	UDP
2.15649	6.06122	UDP
2.15694	6.0726	UDP
2.15725	6.08832	UDP
2.15806	6.0502	UDP
2.15838	6.1054	UDP
2.15941	6.0382	UDP
2.16056	5.9571	UDP
2.16094	5.97937	UDP
2.16152	5.95919	UDP
2.16245	5.96776	UDP
2.16285	5.9947	UDP
2.16325	6.07069	UDP
2.16358	6.1142	UDP
2.16441	6.07102	UDP
2.16473	6.09138	UDP
2.16582	6.01281	UDP
2.16622	6.09136	UDP
2.16702	6.05058	UDP
2.16778	6.00873	UDP
2.16819	6.05056	UDP
2.16865	6.05101	UDP
2.169	6.05651	UDP
2.16939	6.10052	UDP
2.17036	6.03582	UDP
2.17069	6.07075	UDP
2.17111	6.07512	UDP
2.17145	6.11765	UDP
2.17203	6.12713	UDP
2.17236	6.14101	UDP
