Waf: Entering directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Waf: Leaving directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.618s)
1.03214	0.00415449	TCP
1.03783	0.00826339	TCP
1.03895	0.0123818	TCP
1.04476	0.0164172	TCP
1.04595	0.0204981	TCP
1.04677	0.0245784	TCP
1.05143	0.0285477	TCP
1.05232	0.0325986	TCP
1.05313	0.0366451	TCP
1.05689	0.040572	TCP
1.05781	0.0445904	TCP
1.0587	0.0486031	TCP
1.06	0.0525886	TCP
1.06087	0.0565877	TCP
1.0617	0.0605823	TCP
1.0691	0.0641733	TCP
1.07002	0.0681256	TCP
1.07096	0.0720698	TCP
1.07185	0.0760104	TCP
1.07268	0.0799491	TCP
1.0735	0.0838824	TCP
1.07433	0.087809	TCP
1.07551	0.0917001	TCP
1.07637	0.0956102	TCP
1.07755	0.0994846	TCP
1.07834	0.103388	TCP
1.07971	0.107228	TCP
1.08038	0.111131	TCP
1.08106	0.115028	TCP
1.08211	0.118879	TCP
1.08322	0.122716	TCP
1.08393	0.126591	TCP
1.08501	0.130417	TCP
1.08568	0.134286	TCP
1.08671	0.138105	TCP
1.08736	0.141966	TCP
1.08833	0.145779	TCP
1.08887	0.149645	TCP
1.08949	0.153496	TCP
1.09039	0.157302	TCP
1.09096	0.161149	TCP
1.0919	0.164938	TCP
1.09248	0.168776	TCP
1.09305	0.172611	TCP
1.09393	0.176391	TCP
1.09439	0.180236	TCP
1.09559	0.183951	TCP
1.09642	0.187724	TCP
1.09751	0.191445	TCP
1.09803	0.195259	TCP
1.09856	0.199069	TCP
1.0997	0.202761	TCP
1.10018	0.206571	TCP
1.10101	0.210309	TCP
1.10149	0.21411	TCP
1.10192	0.217918	TCP
1.10267	0.221658	TCP
1.1031	0.225459	TCP
1.10382	0.229196	TCP
1.10428	0.232985	TCP
1.10478	0.23676	TCP
1.10516	0.24056	TCP
1.10586	0.244284	TCP
1.10656	0.248004	TCP
1.10701	0.251777	TCP
1.10737	0.255567	TCP
1.10774	0.259353	TCP
1.10841	0.263064	TCP
1.10911	0.266765	TCP
1.10978	0.270467	TCP
1.11024	0.274217	TCP
1.11095	0.277902	TCP
1.11138	0.281652	TCP
1.11216	0.285312	TCP
1.11312	0.288917	TCP
1.11356	0.292654	TCP
1.1139	0.296414	TCP
1.11462	0.300069	TCP
1.1153	0.303731	TCP
1.11565	0.30748	TCP
1.11637	0.311122	TCP
1.11671	0.314869	TCP
1.11711	0.318594	TCP
1.11755	0.322306	TCP
1.11819	0.325955	TCP
1.11853	0.329689	TCP
1.11887	0.333422	TCP
1.11958	0.337041	TCP
1.12028	0.340659	TCP
1.12068	0.344363	TCP
1.1213	0.347998	TCP
1.12199	0.351604	TCP
1.12237	0.355306	TCP
1.1227	0.359021	TCP
1.12306	0.362724	TCP
1.12566	0.365696	TCP
1.12662	0.36919	TCP
1.12734	0.372758	TCP
1.12771	0.376438	TCP
1.12805	4.4707	TCP
1.12913	4.6965	TCP
1.13056	4.68034	TCP
1.13099	4.97244	TCP
1.13168	5.0019	TCP
1.13218	5.02058	TCP
1.13294	5.2609	TCP
1.13341	5.28743	TCP
1.13417	5.29082	TCP
1.13456	5.52074	TCP
1.13492	5.56033	TCP
1.13542	5.58932	TCP
1.13609	5.63553	TCP
1.13652	5.66771	TCP
1.13688	5.70367	TCP
1.13722	6.29526	TCP
1.13786	6.32132	TCP
1.1382	6.37716	TCP
1.13885	6.40047	TCP
1.13925	6.44201	TCP
1.14055	6.39575	TCP
1.14091	6.44071	TCP
1.14156	6.49141	TCP
1.14222	6.51141	TCP
1.14258	6.59393	TCP
1.1432	6.6113	TCP
1.14362	6.70959	TCP
