Waf: Entering directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Waf: Leaving directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.343s)
1.02825	0.0041702	TCP
1.0337	0.00829639	TCP
1.03468	0.0124328	TCP
1.04022	0.0164889	TCP
1.04119	0.0205919	TCP
1.04188	0.0246939	TCP
1.04633	0.028687	TCP
1.04708	0.0327614	TCP
1.04777	0.0368326	TCP
1.05153	0.0407788	TCP
1.05232	0.0448229	TCP
1.05332	0.0488512	TCP
1.05413	0.0528815	TCP
1.05487	0.0569095	TCP
1.05557	0.060934	TCP
1.05745	0.0648807	TCP
1.05805	0.0688964	TCP
1.05866	0.072907	TCP
1.05962	0.0768878	TCP
1.06026	0.0808857	TCP
1.06185	0.0848032	TCP
1.0624	0.0887955	TCP
1.07074	0.0921079	TCP
1.07182	0.0960161	TCP
1.07278	0.0999274	TCP
1.07384	0.103822	TCP
1.07481	0.107718	TCP
1.07578	0.111606	TCP
1.07704	0.115457	TCP
1.07837	0.119292	TCP
1.07938	0.123152	TCP
1.08139	0.126889	TCP
1.08239	0.130733	TCP
1.08372	0.13453	TCP
1.08504	0.138318	TCP
1.08602	0.142141	TCP
1.08707	0.145948	TCP
1.08809	0.149753	TCP
1.08934	0.153517	TCP
1.09066	0.157262	TCP
1.09168	0.161044	TCP
1.09241	0.164861	TCP
1.09341	0.168633	TCP
1.09409	0.172447	TCP
1.09506	0.17621	TCP
1.09586	0.179995	TCP
1.09685	0.183741	TCP
1.09759	0.187523	TCP
1.09857	0.19126	TCP
1.09932	0.195029	TCP
1.10116	0.198599	TCP
1.10216	0.202309	TCP
1.10287	0.206066	TCP
1.10388	0.209762	TCP
1.1046	0.213507	TCP
1.1052	0.217272	TCP
1.10581	0.221029	TCP
1.10708	0.224649	TCP
1.10793	0.228347	TCP
1.10882	0.23203	TCP
1.10935	0.235784	TCP
1.11016	0.239476	TCP
1.11098	0.243158	TCP
1.11159	0.246883	TCP
1.11213	0.250617	TCP
1.11269	0.254345	TCP
1.11352	0.258008	TCP
1.11423	0.261692	TCP
1.11467	0.265434	TCP
1.11518	0.269158	TCP
1.1159	0.272827	TCP
1.11638	0.276551	TCP
1.1168	0.280287	TCP
1.11754	0.283939	TCP
1.118	0.287657	TCP
1.11874	0.2913	TCP
1.11914	0.295027	TCP
1.11982	0.298678	TCP
1.12021	0.302401	TCP
1.12074	0.306083	TCP
1.12118	0.309788	TCP
1.1217	0.313468	TCP
1.12209	0.317181	TCP
1.12251	0.32088	TCP
1.12289	0.324592	TCP
1.12359	0.328205	TCP
1.12598	0.331316	TCP
1.12668	0.334916	TCP
1.12797	0.338335	TCP
1.12864	0.341932	TCP
1.12917	0.345571	TCP
1.12959	0.349239	TCP
1.13002	0.352899	TCP
1.13054	0.35653	TCP
1.13099	0.360178	TCP
1.13175	0.363727	TCP
1.13217	0.36738	TCP
1.13292	0.370923	TCP
1.13327	0.374592	TCP
1.13359	4.0707	TCP
1.13399	4.27555	TCP
1.13465	4.28928	TCP
1.13523	4.51286	TCP
1.13582	4.53117	TCP
1.13619	4.54649	TCP
1.13657	4.75199	TCP
1.13725	4.75579	TCP
1.13769	4.76837	TCP
1.13804	4.95651	TCP
1.13889	4.95318	TCP
1.13915	4.99623	TCP
1.13938	5.0297	TCP
1.13995	5.03952	TCP
