Waf: Entering directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Waf: Leaving directory `/home/kwonl/tools/ns-allinone-3.26/ns-3.26/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.103s)
1.0221	0.00419528	TCP
1.02781	0.00834395	TCP
1.02902	0.0125012	TCP
1.03472	0.0165765	TCP
1.03581	0.0206987	TCP
1.0367	0.0248173	TCP
1.04129	0.0288256	TCP
1.04211	0.032918	TCP
1.04293	0.0370036	TCP
1.04681	0.0409625	TCP
1.0477	0.0450203	TCP
1.0493	0.0490382	TCP
1.05013	0.0530828	TCP
1.05097	0.0571205	TCP
1.0519	0.0611466	TCP
1.05301	0.0651542	TCP
1.05375	0.0691777	TCP
1.05446	0.0731975	TCP
1.0557	0.0771732	TCP
1.05649	0.0811745	TCP
1.05756	0.0851473	TCP
1.05823	0.0891449	TCP
1.0589	0.0931381	TCP
1.0599	0.0970956	TCP
1.06093	0.101043	TCP
1.06151	0.105028	TCP
1.06207	0.10901	TCP
1.06684	0.112541	TCP
1.06757	0.116482	TCP
1.06868	0.120373	TCP
1.06939	0.124303	TCP
1.07014	0.128222	TCP
1.07081	0.132147	TCP
1.07151	0.136062	TCP
1.0723	0.139961	TCP
1.07341	0.143811	TCP
1.07409	0.147713	TCP
1.07503	0.151571	TCP
1.0756	0.155477	TCP
1.0765	0.159331	TCP
1.07748	0.163166	TCP
1.07805	0.167057	TCP
1.07862	0.170944	TCP
1.07954	0.174771	TCP
1.08006	0.178657	TCP
1.08095	0.182476	TCP
1.08159	0.186334	TCP
1.0821	0.190208	TCP
1.08294	0.194021	TCP
1.08344	0.197889	TCP
1.08425	0.201695	TCP
1.08508	0.205493	TCP
1.08558	0.209349	TCP
1.08611	0.213195	TCP
1.08658	0.217048	TCP
1.08738	0.220832	TCP
1.08788	0.224672	TCP
1.08833	0.228518	TCP
1.08906	0.232304	TCP
1.09072	0.235881	TCP
1.09151	0.239638	TCP
1.09189	0.243482	TCP
1.0923	0.247316	TCP
1.09302	0.251076	TCP
1.09347	0.254895	TCP
1.09416	0.258653	TCP
1.09456	0.262476	TCP
1.09496	0.266297	TCP
1.09538	0.270108	TCP
1.09578	0.273924	TCP
1.09653	0.277646	TCP
1.09724	0.281375	TCP
1.09767	0.28517	TCP
1.09804	0.288979	TCP
1.09877	0.292691	TCP
1.09946	0.296407	TCP
1.09991	0.300184	TCP
1.10025	0.303988	TCP
1.10098	0.307683	TCP
1.10165	0.311387	TCP
1.102	0.315179	TCP
1.10272	0.318861	TCP
1.10306	0.322653	TCP
1.10432	0.326166	TCP
1.10471	0.329934	TCP
1.10524	0.333653	TCP
1.10569	0.337396	TCP
1.1064	0.341054	TCP
1.10681	0.344804	TCP
1.10782	0.348361	TCP
1.10819	0.352112	TCP
1.10876	0.3558	TCP
1.10913	0.359546	TCP
1.11012	0.363088	TCP
1.11077	0.366735	TCP
1.11198	0.370193	TCP
1.11243	0.373899	TCP
1.11305	0.377544	TCP
1.11338	0.381283	TCP
1.11406	4.6629	TCP
1.11449	4.94693	TCP
1.11485	4.99621	TCP
1.11521	5.32743	TCP
1.11585	5.35758	TCP
1.11624	5.39112	TCP
1.11669	5.68719	TCP
1.11741	5.69444	TCP
1.11784	5.72408	TCP
1.11849	5.98214	TCP
1.11881	6.03009	TCP
1.11978	6.0844	TCP
1.12044	6.09885	TCP
1.12112	6.11284	TCP
1.12146	6.16451	TCP
1.12179	6.23433	TCP
1.12242	6.24468	TCP
1.12275	6.27961	TCP
1.12313	6.35934	TCP
1.12514	6.24629	TCP
1.12549	6.31222	TCP
1.12589	6.33779	TCP
1.1268	6.31499	TCP
1.12716	6.37556	TCP
1.12753	6.43891	TCP
1.1282	6.42944	TCP
1.12844	6.41996	TCP
1.12901	6.83698	TCP
1.12945	6.85089	TCP
1.13004	6.89054	TCP
1.13073	6.87556	TCP
1.13112	6.89899	TCP
1.13154	6.90936	TCP
1.13221	6.89427	TCP
1.13264	6.91703	TCP
1.13305	6.9801	TCP
1.13371	6.96476	TCP
1.13431	6.986	TCP
1.13499	6.9552	TCP
1.13541	6.99342	TCP
1.13578	7.04777	TCP
1.13644	7.0185	TCP
1.13705	6.9947	TCP
1.13745	7.03934	TCP
1.13778	7.04257	TCP
1.13816	7.08708	TCP
1.13877	7.07052	TCP
1.13942	7.03562	TCP
1.13984	7.06807	TCP
1.14044	7.03583	TCP
1.14083	7.07008	TCP
1.14143	7.07918	TCP
1.14177	7.07922	TCP
1.1424	7.04768	TCP
1.14306	7.00507	TCP
1.14346	7.03513	TCP
1.14389	7.02487	TCP
1.14456	6.97877	TCP
1.14488	7.00968	TCP
1.14583	7.08068	TCP
1.14643	7.0863	TCP
1.14677	7.07009	TCP
1.14744	7.01714	TCP
1.14786	7.03621	TCP
1.14825	7.02457	TCP
1.14858	7.04963	TCP
1.14948	6.96663	TCP
1.14978	6.95886	TCP
1.15017	6.94306	TCP
1.15083	6.89	TCP
1.15152	6.87904	TCP
1.15188	6.9022	TCP
1.15222	6.89427	TCP
1.15253	6.88177	TCP
1.15331	6.85526	TCP
1.15374	6.86857	TCP
1.15438	6.82437	TCP
1.15472	6.80464	TCP
1.15561	6.7644	TCP
1.15593	6.78774	TCP
1.15633	6.76234	TCP
1.1567	6.78579	TCP
1.1573	6.73232	TCP
1.15764	6.82886	TCP
1.15853	6.7445	TCP
1.15892	6.74245	TCP
1.15956	6.69784	TCP
1.15996	6.71768	TCP
1.16036	6.69761	TCP
1.16069	6.76319	TCP
1.16128	6.7144	TCP
1.16195	6.68169	TCP
1.16236	6.65698	TCP
1.16304	6.67544	TCP
1.1634	6.69119	TCP
1.16371	6.78596	TCP
1.16436	6.73834	TCP
1.16468	6.75617	TCP
1.16553	6.66817	TCP
1.16587	6.69131	TCP
1.16618	6.68567	TCP
1.16678	6.63381	TCP
1.16717	6.60853	TCP
1.16781	6.58882	TCP
1.16812	6.57725	TCP
1.1688	6.52834	TCP
1.16948	6.51119	TCP
1.16992	6.48943	TCP
1.17035	6.49673	TCP
1.17074	6.46702	TCP
1.17132	6.49411	TCP
1.17165	6.51511	TCP
1.17228	6.49932	TCP
1.1726	6.48173	TCP
1.17324	6.42126	TCP
1.17387	6.39912	TCP
1.17425	6.37265	TCP
1.17938	5.81587	TCP
1.17971	5.97373	TCP
1.18007	5.95314	TCP
1.1805	5.9306	TCP
1.18088	5.96864	TCP
1.18123	5.94885	TCP
1.18168	5.92019	TCP
1.182	5.93871	TCP
1.18241	5.90036	TCP
1.18273	5.95632	TCP
1.18305	5.97033	TCP
1.18347	5.98922	TCP
1.18383	6.02672	TCP
1.18441	6.00443	TCP
1.18508	5.97627	TCP
1.18543	6.01357	TCP
1.1861	5.98634	TCP
1.18669	5.96635	TCP
1.18735	5.96535	TCP
1.18796	5.96435	TCP
1.1883	6.00251	TCP
1.18898	5.97336	TCP
1.1894	5.96735	TCP
1.18999	5.97537	TCP
1.19031	6.00859	TCP
1.19069	6.00961	TCP
1.19101	6.01164	TCP
1.19169	5.97738	TCP
1.1923	5.97839	TCP
1.19272	6.00352	TCP
1.19329	5.98644	TCP
1.19365	6.01469	TCP
1.19426	5.98845	TCP
1.1946	6.01775	TCP
1.19524	5.98544	TCP
1.19609	5.95945	TCP
1.19651	5.98644	TCP
1.19715	5.96045	TCP
1.1975	5.96945	TCP
1.19808	5.97849	TCP
1.19849	5.96946	TCP
1.19882	6.0392	TCP
1.19943	6.03715	TCP
1.20006	6.00564	TCP
1.20039	6.04331	TCP
1.20072	6.0536	TCP
1.20138	6.02294	TCP
1.2018	6.01377	TCP
1.20238	6.04949	TCP
1.2027	6.04641	TCP
1.20336	6.01684	TCP
1.20373	6.04949	TCP
1.20435	6.05722	TCP
1.2047	6.05826	TCP
1.20535	6.02347	TCP
1.20573	6.01531	TCP
1.20636	6.03153	TCP
1.20668	6.04486	TCP
1.20726	6.05207	TCP
1.20763	6.04796	TCP
1.20854	6.04487	TCP
1.20922	6.00516	TCP
1.20958	6.00922	TCP
1.21021	5.98001	TCP
1.2106	6.00415	TCP
1.21123	5.97097	TCP
1.21159	6.03114	TCP
1.21688	5.52109	TCP
1.21731	5.54165	TCP
1.21775	5.53734	TCP
1.21816	5.53648	TCP
1.21863	5.52272	TCP
1.21907	5.53725	TCP
1.21949	5.56142	TCP
1.21983	5.56751	TCP
1.22018	5.59987	TCP
1.22061	5.5937	TCP
1.22097	5.58853	TCP
1.22129	5.62123	TCP
1.22172	5.61068	TCP
1.22204	5.66334	TCP
1.22236	5.66524	TCP
1.22297	5.63491	TCP
1.22335	5.65733	TCP
1.22369	5.66194	TCP
1.22458	5.63602	TCP
1.22522	5.60423	TCP
1.22806	5.39991	TCP
1.22837	5.43432	TCP
1.22872	5.4419	TCP
1.22994	5.36991	TCP
1.2311	5.30137	TCP
1.23156	5.31185	TCP
1.23195	5.30639	TCP
1.2324	5.32308	TCP
1.23274	5.32078	TCP
1.23306	5.34961	TCP
1.23374	5.34559	TCP
1.23417	5.33997	TCP
1.23449	5.80581	TCP
1.23484	5.80476	TCP
1.23518	5.80655	TCP
1.23577	5.78952	TCP
1.23685	5.7175	TCP
1.23812	5.625	TCP
1.23854	5.62757	TCP
1.23917	5.59744	TCP
1.23952	5.60263	TCP
1.24013	5.57539	TCP
1.24048	5.5719	TCP
1.24116	5.54764	TCP
1.24159	5.53986	TCP
1.24203	5.55362	TCP
1.24243	5.57968	TCP
1.24308	5.55015	TCP
1.24343	5.58143	TCP
1.24381	5.60157	TCP
1.24442	5.60687	TCP
1.24507	5.60333	TCP
1.24539	5.6051	TCP
1.24577	5.63522	TCP
1.24635	5.61928	TCP
1.24717	5.59638	TCP
1.24755	5.59022	TCP
1.24813	5.57191	TCP
1.24874	5.54333	TCP
1.24905	5.57891	TCP
1.24944	5.59991	TCP
1.25214	5.38517	TCP
1.25258	5.39744	TCP
1.25302	5.39017	TCP
1.25338	5.41315	TCP
1.25382	5.40337	TCP
1.25423	5.42398	TCP
1.25461	5.46897	TCP
1.25505	5.46654	TCP
1.25543	5.49103	TCP
1.25583	5.48604	TCP
1.25621	5.50549	TCP
1.25653	5.51306	TCP
1.25777	5.42829	TCP
1.25809	5.45569	TCP
1.25869	5.45737	TCP
1.25931	5.43161	TCP
1.25995	5.4028	TCP
1.26059	5.40444	TCP
1.26169	5.34295	TCP
1.26208	5.35978	TCP
1.26272	5.33173	TCP
1.2633	5.33815	TCP
1.26396	5.3127	TCP
1.26428	5.33975	TCP
1.26485	5.32039	TCP
1.26561	5.31006	TCP
1.26613	5.29806	TCP
1.26677	5.29756	TCP
1.26747	5.26386	TCP
1.26805	5.26369	TCP
1.26869	5.24066	TCP
1.26933	5.26427	TCP
1.26997	5.26739	TCP
1.27061	5.24318	TCP
1.27125	5.24268	TCP
1.27189	5.22072	TCP
1.27256	5.21765	TCP
1.27317	5.19617	TCP
1.27385	5.61706	TCP
1.27445	5.60011	TCP
1.27522	5.56775	TCP
1.27573	5.55802	TCP
1.2764	5.53906	TCP
1.27701	5.52343	TCP
1.27766	5.50044	TCP
1.27829	5.47405	TCP
1.27893	5.44677	TCP
1.2808	5.3167	TCP
1.2814	5.2954	TCP
1.28181	5.28753	TCP
1.28242	5.27133	TCP
1.28274	5.27133	TCP
1.28315	5.26352	TCP
1.28384	5.2573	TCP
1.28428	5.25186	TCP
1.2847	5.24533	TCP
1.28534	5.26721	TCP
1.28622	5.24587	TCP
1.28872	5.2754	TCP
1.28936	5.24667	TCP
1.28979	5.24049	TCP
